STATE,CITY,STATECODE,YEAR,VICTIMS,OFFENDERS,RACE,OFFENCE_CODE,TYPE,VICTIMS_COUNT
 CALIFORNIA,SAN DIEGO,CA,2012,0,1,W,290,ANTI-MULTI-RACIAL,0
 CALIFORNIA,SAN DIEGO,CA,2012,1,1,B,13C,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN MARCOS,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,SAN MARCOS,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,LA JOLLA,CA,2012,3,3,W,13B,ANTI-JEWISH,0
 CALIFORNIA,LEMON GROVE,CA,2012,1,2,U,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,LEMON GROVE,CA,2012,1,1,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,POWAY,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,ENCINITAS,CA,2012,1,1,W,13A,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,B,13A,ANTI-WHITE,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13C,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,3,B,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,2,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,B,13A,ANTI-WHITE,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,2,3,W,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,SAN FRANCISCO,CA,2012,2,6,W,13A,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,U,13A,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,4,4,W,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13B,ANTI-ASIAN,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,0,U,290,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,2,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,0,U,290,ANTI-MULTI-RACIAL,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13C,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,4,W,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,U,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,0,U,13C,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,0,U,290,ANTI-ASIAN,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,2,A,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,2,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,B,120,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13B,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13B,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,2,W,13A,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,1,1,W,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,OAKLAND,CA,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,OAKLAND,CA,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,OAKLAND,CA,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,SAN FRANCISCO,CA,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LODI,CA,2012,0,1,W,290,ANTI-MULTI-RACIAL,0
 CALIFORNIA,LODI,CA,2012,0,0,U,290,ANTI-MULTI-RACIAL,0
 CALIFORNIA,LODI,CA,2012,1,1,W,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,STOCKTON,CA,2012,1,0,U,200,ANTI-ASIAN,0
 CALIFORNIA,STOCKTON,CA,2012,2,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,TRACY,CA,2012,2,3,M,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,TRACY,CA,2012,1,0,U,290,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,STOCKTON,CA,2012,2,5,B,120,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,PASO ROBLES,CA,2012,1,0,U,13C,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,SAN LUIS OBISPO,CA,2012,1,1,W,13C,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,SAN LUIS OBISPO,CA,2012,1,0,U,290,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,SAN LUIS OBISPO,CA,2012,1,2,W,13B,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,SAN LUIS OBISPO,CA,2012,1,3,U,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,ATASCADERO,CA,2012,3,3,W,13C,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,DALY CITY,CA,2012,1,1,W,13A,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,PACIFICA,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,PACIFICA,CA,2012,1,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,PACIFICA,CA,2012,4,1,W,13B,ANTI-ISLAMIC,0
 CALIFORNIA,REDWOOD CITY,CA,2012,1,1,W,13C,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SAN MATEO,CA,2012,1,0,U,290,ANTI-WHITE,0
 CALIFORNIA,OAKLAND,CA,2012,2,2,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SANTA BARBARA,CA,2012,1,0,U,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,SANTA MARIA,CA,2012,1,1,W,13B,ANTI-WHITE,0
 CALIFORNIA,SANTA MARIA,CA,2012,0,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,SANTA MARIA,CA,2012,0,0,U,290,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SANTA MARIA,CA,2012,0,1,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SAN JOSE,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SAN JOSE,CA,2012,1,1,W,13B,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,CAMPBELL,CA,2012,1,1,B,13C,ANTI-WHITE,0
 CALIFORNIA,SAN JOSE,CA,2012,1,0,U,13C,ANTI-JEWISH,0
 CALIFORNIA,SAN JOSE,CA,2012,1,1,W,13B,ANTI-WHITE,0
 CALIFORNIA,SAN JOSE,CA,2012,1,0,U,290,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN JOSE,CA,2012,1,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,GILROY,CA,2012,0,0,U,290,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,LOS GATOS,CA,2012,5,0,U,13C,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,MILPITAS,CA,2012,0,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,PALO ALTO,CA,2012,1,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,PALO ALTO,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,PALO ALTO,CA,2012,1,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,PALO ALTO,CA,2012,3,0,U,290,ANTI-MULTI-RACIAL,0
 CALIFORNIA,SAN JOSE,CA,2012,1,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,SAN JOSE,CA,2012,1,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SAN JOSE,CA,2012,1,4,M,13C,ANTI-JEWISH,0
 CALIFORNIA,SAN JOSE,CA,2012,1,1,W,13B,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,SAN JOSE,CA,2012,1,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN JOSE,CA,2012,1,0,U,13C,ANTI-JEWISH,0
 CALIFORNIA,SAN JOSE,CA,2012,1,3,M,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,SAN JOSE,CA,2012,1,1,W,13B,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,SAN JOSE,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,SAN JOSE,CA,2012,1,3,W,13B,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SAN JOSE,CA,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SAN JOSE,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SAN JOSE,CA,2012,1,1,W,13C,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN JOSE,CA,2012,1,1,W,13C,ANTI-ISLAMIC,0
 CALIFORNIA,SAN JOSE,CA,2012,1,0,U,13C,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SAN JOSE,CA,2012,1,0,U,13C,ANTI-JEWISH,0
 CALIFORNIA,SUNNYVALE,CA,2012,0,0,U,290,ANTI-MULTI-RACIAL,0
 CALIFORNIA,SUNNYVALE,CA,2012,1,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,SUNNYVALE,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SAN JOSE,CA,2012,1,0,U,290,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,SAN JOSE,CA,2012,1,1,U,13B,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SAN JOSE,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SANTA CRUZ,CA,2012,1,2,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SANTA CRUZ,CA,2012,1,1,W,13A,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,SANTA CRUZ,CA,2012,1,1,W,13A,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SANTA CRUZ,CA,2012,2,1,W,13B,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SANTA CRUZ,CA,2012,0,0,U,290,ANTI-OTHER RELIGION,0
 CALIFORNIA,SANTA CRUZ,CA,2012,1,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SANTA CRUZ,CA,2012,1,2,W,120,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SANTA CRUZ,CA,2012,0,0,U,290,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,CAPITOLA,CA,2012,1,2,M,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SANTA CRUZ,CA,2012,1,2,B,13C,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SANTA CRUZ,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,SANTA CRUZ,CA,2012,1,1,U,13C,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,SANTA CRUZ,CA,2012,1,2,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SANTA CRUZ,CA,2012,1,0,U,13C,ANTI-CATHOLIC,0
 CALIFORNIA,SANTA CRUZ,CA,2012,1,0,U,13C,ANTI-JEWISH,0
 CALIFORNIA,SANTA CRUZ,CA,2012,2,1,W,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SANTA CRUZ,CA,2012,2,4,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SANTA CRUZ,CA,2012,1,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,SANTA CRUZ,CA,2012,2,1,W,290,ANTI-JEWISH,0
 CALIFORNIA,WATSONVILLE,CA,2012,0,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,WATSONVILLE,CA,2012,1,1,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,WATSONVILLE,CA,2012,2,1,W,13B,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SCOTTS VALLEY,CA,2012,2,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,REDDING,CA,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,REDDING,CA,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,REDDING,CA,2012,0,0,U,290,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 CALIFORNIA,REDDING,CA,2012,1,1,W,13C,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,REDDING,CA,2012,1,1,W,13C,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,REDDING,CA,2012,0,0,U,290,ANTI-MULTI-RACIAL,0
 CALIFORNIA,REDDING,CA,2012,0,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,REDDING,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,REDDING,CA,2012,3,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,REDDING,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,REDDING,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,REDDING,CA,2012,1,1,W,290,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,REDDING,CA,2012,2,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,REDDING,CA,2012,2,1,W,290,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,FAIRFIELD,CA,2012,1,4,M,13A,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,BENICIA,CA,2012,0,0,U,290,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,VALLEJO,CA,2012,1,1,W,13A,ANTI-ASIAN,0
 CALIFORNIA,VALLEJO,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SANTA ROSA,CA,2012,1,0,U,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SANTA ROSA,CA,2012,1,0,U,290,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SANTA ROSA,CA,2012,2,1,W,13C,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,SANTA ROSA,CA,2012,1,0,U,13C,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SANTA ROSA,CA,2012,0,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,SANTA ROSA,CA,2012,0,0,U,290,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,SANTA ROSA,CA,2012,1,2,W,13B,ANTI-MENTAL DISABILITY,0
 CALIFORNIA,MODESTO,CA,2012,2,2,M,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,MODESTO,CA,2012,1,2,B,13A,ANTI-WHITE,0
 CALIFORNIA,MODESTO,CA,2012,1,1,W,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,MODESTO,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MODESTO,CA,2012,1,1,W,13B,ANTI-WHITE,0
 CALIFORNIA,MODESTO,CA,2012,1,6,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MODESTO,CA,2012,1,1,B,13B,ANTI-MENTAL DISABILITY,0
 CALIFORNIA,TURLOCK,CA,2012,1,3,M,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,HUGHSON,CA,2012,0,0,U,200,ANTI-ISLAMIC,0
 CALIFORNIA,VISALIA,CA,2012,1,1,B,13B,ANTI-JEWISH,0
 CALIFORNIA,TULARE,CA,2012,1,1,W,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,VISALIA,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,VISALIA,CA,2012,4,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SONORA,CA,2012,1,1,B,13B,ANTI-WHITE,0
 CALIFORNIA,SONORA,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,VENTURA,CA,2012,1,1,W,13B,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,VENTURA,CA,2012,2,1,W,13C,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,VENTURA,CA,2012,2,5,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,VENTURA,CA,2012,2,1,W,13A,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,VENTURA,CA,2012,1,1,U,13C,ANTI-ISLAMIC,0
 CALIFORNIA,VENTURA,CA,2012,1,1,W,13C,ANTI-JEWISH,0
 CALIFORNIA,VENTURA,CA,2012,1,1,W,290,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,VENTURA,CA,2012,2,3,M,290,ANTI-JEWISH,0
 CALIFORNIA,OXNARD,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,OXNARD,CA,2012,1,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,OXNARD,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,OXNARD,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SANTA PAULA,CA,2012,1,1,W,13C,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,VENTURA,CA,2012,2,0,U,290,ANTI-ASIAN,0
 CALIFORNIA,VENTURA,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,VENTURA,CA,2012,1,0,U,13C,ANTI-OTHER RELIGION,0
 CALIFORNIA,VENTURA,CA,2012,1,1,W,13A,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,VENTURA,CA,2012,1,2,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,VENTURA,CA,2012,1,0,U,13C,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,SIMI VALLEY,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SIMI VALLEY,CA,2012,1,0,U,290,ANTI-MULTI-RACIAL,0
 CALIFORNIA,SIMI VALLEY,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,DAVIS,CA,2012,1,1,U,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,DAVIS,CA,2012,1,1,W,13B,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,DAVIS,CA,2012,1,1,W,13C,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 CALIFORNIA,DAVIS,CA,2012,1,1,W,13B,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,DAVIS,CA,2012,1,0,U,290,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,MARYSVILLE,CA,2012,1,1,W,13B,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,MARYSVILLE,CA,2012,1,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,MARYSVILLE,CA,2012,1,1,W,13C,ANTI-NOT HISPANIC OR LATINO,0
 COLORADO,BRIGHTON,CO,2012,1,1,U,13C,ANTI-HISPANIC OR LATINO,0
 COLORADO,BRIGHTON,CO,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 COLORADO,BRIGHTON,CO,2012,0,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 COLORADO,AURORA,CO,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 COLORADO,AURORA,CO,2012,4,2,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 COLORADO,AURORA,CO,2012,1,1,W,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 COLORADO,WESTMINSTER,CO,2012,1,1,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 COLORADO,CENTENNIAL,CO,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 COLORADO,CENTENNIAL,CO,2012,1,1,W,13A,ANTI-ISLAMIC,0
 COLORADO,CENTENNIAL,CO,2012,0,0,U,290,ANTI-JEWISH,0
 COLORADO,CENTENNIAL,CO,2012,1,1,B,120,ANTI-WHITE,0
 COLORADO,CENTENNIAL,CO,2012,4,2,B,13A,ANTI-MALE HOMOSEXUAL,0
 COLORADO,CENTENNIAL,CO,2012,1,0,U,13C,ANTI-ISLAMIC,0
 COLORADO,ENGLEWOOD,CO,2012,2,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 COLORADO,ENGLEWOOD,CO,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 COLORADO,LITTLETON,CO,2012,1,1,U,23F,ANTI-WHITE,0
 COLORADO,LITTLETON,CO,2012,1,1,U,23F,ANTI-WHITE,0
 COLORADO,ENGLEWOOD,CO,2012,1,2,W,13B,ANTI-HISPANIC OR LATINO,0
 COLORADO,GLENDALE,CO,2012,1,1,U,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 COLORADO,GLENDALE,CO,2012,1,1,W,13B,ANTI-NOT HISPANIC OR LATINO,0
 COLORADO,GLENDALE,CO,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 COLORADO,ENGLEWOOD,CO,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 COLORADO,ENGLEWOOD,CO,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 COLORADO,ENGLEWOOD,CO,2012,3,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 COLORADO,LAS ANIMAS,CO,2012,1,1,W,13A,ANTI-FEMALE HOMOSEXUAL,0
 COLORADO,BOULDER,CO,2012,1,1,W,13B,ANTI-HISPANIC OR LATINO,0
 COLORADO,LAFAYETTE,CO,2012,3,1,W,13C,ANTI-HISPANIC OR LATINO,0
 COLORADO,LAFAYETTE,CO,2012,1,1,B,23D,ANTI-PROTESTANT,0
 COLORADO,LAFAYETTE,CO,2012,1,1,U,26A,ANTI-MULTI-RELIGIOUS,0
 COLORADO,LAFAYETTE,CO,2012,1,1,W,13B,ANTI-WHITE,0
 COLORADO,LAFAYETTE,CO,2012,1,1,W,13B,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 COLORADO,LAFAYETTE,CO,2012,1,0,U,26B,ANTI-MULTI-RELIGIOUS,0
 COLORADO,LAFAYETTE,CO,2012,1,0,U,290,ANTI-JEWISH,0
 COLORADO,LAFAYETTE,CO,2012,1,0,U,23F,ANTI-PROTESTANT,0
 COLORADO,LONGMONT,CO,2012,0,1,U,290,ANTI-MULTI-RELIGIOUS,0
 COLORADO,LONGMONT,CO,2012,1,1,W,13B,ANTI-HISPANIC OR LATINO,0
 COLORADO,LONGMONT,CO,2012,1,0,U,23F,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 COLORADO,LONGMONT,CO,2012,0,0,U,290,ANTI-OTHER RELIGION,0
 COLORADO,LONGMONT,CO,2012,1,1,W,13C,ANTI-HISPANIC OR LATINO,0
 COLORADO,LONGMONT,CO,2012,1,1,W,13B,ANTI-WHITE,0
 COLORADO,LONGMONT,CO,2012,1,1,W,13A,ANTI-HISPANIC OR LATINO,0
 COLORADO,SALIDA,CO,2012,1,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 COLORADO,SALIDA,CO,2012,1,1,W,13B,ANTI-JEWISH,0
 COLORADO,HOTCHKISS,CO,2012,2,0,U,23F,ANTI-CATHOLIC,0
 COLORADO,DENVER,CO,2012,1,3,W,120,ANTI-ASIAN,0
 COLORADO,PARKER,CO,2012,0,1,W,290,ANTI-WHITE,0
 COLORADO,COLORADO SPRINGS,CO,2012,1,1,U,290,ANTI-JEWISH,0
 COLORADO,COLORADO SPRINGS,CO,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 COLORADO,COLORADO SPRINGS,CO,2012,1,0,U,290,ANTI-JEWISH,0
